Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
"R11","75","R_0805_2012Metric_Pad1.15x1.40mm_HandSolder",58.900000,-69.600000,-90.000000,top
"R12","4k7","R_0805_2012Metric_Pad1.15x1.40mm_HandSolder",52.500000,-60.000000,-90.000000,top
"R13","1k27","R_0805_2012Metric_Pad1.15x1.40mm_HandSolder",50.500000,-60.000000,-90.000000,top
"R14","1k","R_0805_2012Metric_Pad1.15x1.40mm_HandSolder",57.000000,-64.200000,90.000000,top
"R15","75","R_0805_2012Metric_Pad1.15x1.40mm_HandSolder",39.400000,-59.400000,90.000000,top
"R16","5k1","R_0805_2012Metric_Pad1.15x1.40mm_HandSolder",29.500000,-46.200000,180.000000,top
"R17","5k1","R_0805_2012Metric_Pad1.15x1.40mm_HandSolder",29.500000,-48.200000,180.000000,top
"R18","680k","R_0805_2012Metric_Pad1.15x1.40mm_HandSolder",44.900000,-70.700000,180.000000,top
"R19","1k","R_0805_2012Metric_Pad1.15x1.40mm_HandSolder",33.700000,-52.700000,180.000000,top
"R20","1k","R_0805_2012Metric_Pad1.15x1.40mm_HandSolder",45.500000,-80.700000,0.000000,top
"R21","511","R_0805_2012Metric_Pad1.15x1.40mm_HandSolder",45.500000,-82.700000,0.000000,top
"R22","2740","R_0805_2012Metric_Pad1.15x1.40mm_HandSolder",45.500000,-84.700000,0.000000,top
"R23","300","R_0805_2012Metric_Pad1.15x1.40mm_HandSolder",42.400000,-83.600000,90.000000,top
"R24","1k","R_0805_2012Metric_Pad1.15x1.40mm_HandSolder",57.000000,-71.900000,90.000000,top
"R25","1k77","R_0805_2012Metric_Pad1.15x1.40mm_HandSolder",55.000000,-71.900000,90.000000,top
"R26","1k77","R_0805_2012Metric_Pad1.15x1.40mm_HandSolder",52.700000,-71.900000,90.000000,top
"R27","4k7","R_0805_2012Metric_Pad1.15x1.40mm_HandSolder",48.700000,-71.900000,90.000000,top
"R28","1k27","R_0805_2012Metric_Pad1.15x1.40mm_HandSolder",50.700000,-71.900000,90.000000,top
"R101","1k","R_0805_2012Metric_Pad1.15x1.40mm_HandSolder",54.700000,-49.600000,0.000000,top
"U1","SC6206B-65K5","SOT-23",42.646000,-44.142000,90.000000,top
"U2","THS7374","TSSOP-14_4.4x5mm_P0.65mm",45.300000,-88.750000,0.000000,top
"U3","RS8752XK","SOIC-8_3.9x4.9mm_P1.27mm",53.000000,-65.900000,-90.000000,top
"U6","74AHCT1G86","SOT-23-5",33.700000,-55.600000,0.000000,top
"U7","74AHCT1G86","SOT-23-5",38.700000,-55.600000,0.000000,top
"U8","LM1881","SOIC-8_3.9x4.9mm_P1.27mm",44.900000,-64.900000,0.000000,top
